id,sepostulo
50177,1.0
50178,1.0
50179,1.0
50180,1.0
50181,1.0
50182,0.016666666666666666
50183,1.0
50184,0.019230769230769232
50185,0.3496848739495798
50186,1.0
50187,1.0
50188,0.3245745044429255
50189,1.0
50190,1.0
50191,1.0
50192,0.08536075036075036
50193,1.0
50194,1.0
50195,1.0
50196,1.0
50197,0.65
50198,1.0
50199,0.4484494671994672
50200,1.0
50201,1.0
50202,0.3177489177489177
50203,0.0
50204,1.0
50205,1.0
50206,1.0
50207,1.0
50208,1.0
50209,0.13595588235294118
50210,1.0
50211,0.15603174603174602
50212,1.0
50213,1.0
50214,0.2806934731934732
50215,1.0
50216,0.4039072039072039
50217,1.0
50218,0.0
50219,0.12993131868131869
50220,0.09038461538461538
50221,0.0
50222,1.0
50223,0.47158272283272284
50224,0.302124183006536
50225,0.21113608613608612
50226,0.3864520202020202
50227,0.3005952380952381
50228,0.13335497835497837
50229,0.31972971472971473
50230,0.0
50231,0.14484126984126983
50232,1.0
50233,0.0
50234,1.0
50235,1.0
50236,1.0
50237,0.31916666666666665
50238,0.26790404040404037
50239,1.0
50240,1.0
50241,1.0
50242,0.27041395695807463
50243,0.75
50244,1.0
50245,1.0
50246,1.0
50247,0.0
50248,0.0625
50249,0.04967948717948718
50250,0.0
50251,1.0
50252,1.0
50253,0.10625
50254,1.0
50255,0.20261904761904762
50256,1.0
50257,1.0
50258,0.75
50259,1.0
50260,1.0
50261,0.13524637127578304
50262,1.0
50263,1.0
50264,0.249010989010989
50265,0.2783333333333333
50266,0.16916221033868092
50267,1.0
50268,1.0
50269,1.0
50270,1.0
50271,1.0
50272,1.0
50273,0.26649080086580085
50274,1.0
50275,1.0
50276,1.0
50277,1.0
50278,1.0
50279,0.75
50280,1.0
50281,1.0
50282,0.75
50283,1.0
50284,1.0
50285,1.0
50286,1.0
50287,1.0
50288,1.0
50289,1.0
50290,0.026184926184926183
50291,0.0
50292,1.0
50293,0.0
50294,1.0
50295,1.0
50296,0.0
50297,1.0
50298,1.0
50299,1.0
50300,1.0
50301,1.0
50302,1.0
50303,1.0
50304,1.0
50305,0.36386904761904765
50306,0.0
50307,0.24693181818181817
50308,1.0
50309,1.0
50310,1.0
50311,1.0
50312,0.13583333333333333
50313,1.0
50314,0.08789682539682539
50315,0.7
50316,0.0
50317,0.0375
50318,0.05333333333333333
50319,1.0
50320,1.0
50321,1.0
50322,0.0625
50323,0.3181818181818182
50324,0.22323232323232328
50325,1.0
50326,0.15845238095238096
50327,1.0
50328,1.0
50329,0.16083333333333333
50330,1.0
50331,1.0
50332,1.0
50333,1.0
50334,0.75
50335,1.0
50336,1.0
50337,0.1660897435897436
50338,0.12275641025641026
50339,1.0
50340,1.0
50341,1.0
50342,0.0
50343,0.05590277777777778
50344,0.0
50345,0.0
50346,0.75
50347,0.02142857142857143
50348,0.045855614973262036
50349,0.0
50350,0.11388888888888889
50351,0.0
50352,0.06636904761904762
50353,0.05
50354,0.0
50355,1.0
50356,0.0038461538461538464
50357,0.0
50358,0.0
50359,0.0
50360,0.0
50361,1.0
50362,0.75
50363,0.0
50364,0.0
50365,0.0
50366,1.0
50367,0.08319327731092437
50368,0.0
50369,0.0
50370,0.0
50371,0.0
50372,0.0
50373,0.07833333333333334
50374,0.06166666666666666
50375,0.75
50376,1.0
50377,0.0
50378,0.0
50379,0.04895833333333333
50380,0.05
50381,1.0
50382,1.0
50383,0.0
50384,0.0
50385,0.0
50386,0.0
50387,1.0
50388,1.0
50389,0.0
50390,0.061111111111111116
50391,0.0
50392,0.0
50393,1.0
50394,0.0
50395,0.0
50396,0.020833333333333332
50397,0.0
50398,0.75
50399,0.75
50400,0.0
50401,0.75
50402,0.08436507936507935
50403,0.075
50404,0.0
50405,0.0
50406,0.20053418803418804
50407,1.0
50408,0.0
50409,0.0
50410,0.0
50411,0.05166666666666666
50412,0.02
50413,0.0
50414,0.0
50415,0.05500000000000001
50416,0.04583333333333333
50417,1.0
50418,0.03
50419,0.03379267791032497
50420,1.0
50421,0.025
50422,0.0
50423,0.0
50424,0.0
50425,0.025
50426,0.025
50427,0.025
50428,1.0
50429,1.0
50430,0.041666666666666664
50431,1.0
50432,0.0
50433,1.0
50434,0.07777777777777777
50435,0.04536541889483066
50436,0.04666666666666667
50437,0.037142857142857144
50438,0.06203208556149733
50439,0.0
50440,1.0
50441,0.0
50442,0.004166666666666667
50443,0.05
50444,0.0
50445,0.03680555555555556
50446,0.0
50447,0.12553280053280053
50448,0.037142857142857144
50449,0.041666666666666664
50450,0.0
50451,1.0
50452,0.0
50453,1.0
50454,0.05
50455,0.016666666666666666
50456,0.0725
50457,1.0
50458,0.4229349816849817
50459,1.0
50460,1.0
50461,0.38390151515151516
50462,1.0
50463,1.0
50464,1.0
50465,1.0
50466,0.02
50467,0.13579545454545455
50468,1.0
50469,1.0
50470,0.2779845154845154
50471,1.0
50472,0.0
50473,0.25909368409368405
50474,1.0
50475,1.0
50476,0.12383939589821943
50477,1.0
50478,0.0
50479,0.0
50480,0.3240026844070961
50481,1.0
50482,0.1737903762903763
50483,1.0
50484,1.0
50485,1.0
50486,1.0
50487,1.0
50488,0.0
50489,1.0
50490,1.0
50491,0.25886613386613383
50492,1.0
50493,0.75
50494,1.0
50495,1.0
50496,1.0
50497,0.015625
50498,1.0
50499,0.0
50500,1.0
50501,0.026666666666666665
50502,0.06
50503,0.02909090909090909
50504,1.0
50505,0.0
50506,1.0
50507,1.0
50508,1.0
50509,1.0
50510,1.0
50511,1.0
50512,0.75
50513,1.0
50514,1.0
50515,1.0
50516,1.0
50517,1.0
50518,1.0
50519,1.0
50520,1.0
50521,1.0
50522,1.0
50523,0.0
50524,0.7
50525,0.03333333333333333
50526,1.0
50527,0.30022207367795606
50528,0.7
50529,1.0
50530,1.0
50531,1.0
50532,1.0
50533,1.0
50534,1.0
50535,1.0
50536,1.0
50537,1.0
50538,0.35868839493839494
50539,1.0
50540,1.0
50541,1.0
50542,0.7
50543,1.0
50544,1.0
50545,1.0
50546,1.0
50547,0.07859584859584859
50548,1.0
50549,1.0
50550,1.0
50551,1.0
50552,1.0
50553,1.0
50554,0.75
50555,1.0
50556,1.0
50557,1.0
50558,0.0625
50559,0.2436378205128205
50560,1.0
50561,1.0
50562,1.0
50563,1.0
50564,0.06557692307692307
50565,0.75
50566,0.75
50567,0.75
50568,0.09821428571428573
50569,1.0
50570,0.126890756302521
50571,1.0
50572,1.0
50573,0.75
50574,1.0
50575,0.12635376319586847
50576,0.75
50577,1.0
50578,1.0
50579,1.0
50580,0.033035714285714286
50581,1.0
50582,1.0
50583,1.0
50584,1.0
50585,1.0
50586,1.0
50587,1.0
50588,1.0
50589,0.28160894660894664
50590,1.0
50591,1.0
50592,0.38740398490398487
50593,1.0
50594,0.045
50595,0.0
50596,1.0
50597,0.75
50598,0.75
50599,1.0
50600,1.0
50601,0.11722222222222223
50602,0.1302380952380952
50603,1.0
50604,1.0
50605,1.0
50606,1.0
50607,1.0
50608,1.0
50609,1.0
50610,0.051969696969696964
50611,0.7
50612,1.0
50613,1.0
50614,1.0
50615,0.0740909090909091
50616,1.0
50617,0.44599567099567106
50618,1.0
50619,0.00909090909090909
50620,1.0
50621,1.0
50622,0.023376623376623377
50623,1.0
50624,0.4769444444444445
50625,1.0
50626,1.0
50627,1.0
50628,1.0
50629,0.75
50630,0.0
50631,0.05397727272727273
50632,0.03333333333333333
50633,1.0
50634,0.045021645021645025
50635,1.0
50636,1.0
50637,0.3299929237429237
50638,1.0
50639,1.0
50640,0.30643523143523144
50641,1.0
50642,1.0
50643,0.75
50644,1.0
50645,1.0
50646,1.0
50647,1.0
50648,1.0
50649,1.0
50650,1.0
50651,1.0
50652,0.019545454545454543
50653,1.0
50654,1.0
50655,1.0
50656,0.75
50657,1.0
50658,1.0
50659,0.2436471861471862
50660,1.0
50661,1.0
50662,1.0
50663,0.2715909090909091
50664,1.0
50665,0.7
50666,0.7
50667,0.5581343656343656
50668,1.0
50669,1.0
50670,1.0
50671,0.17436705451411333
50672,1.0
50673,1.0
50674,1.0
50675,0.16652777777777777
50676,1.0
50677,1.0
50678,1.0
50679,1.0
50680,1.0
50681,1.0
50682,1.0
50683,1.0
50684,1.0
50685,0.75
50686,0.75
50687,1.0
50688,1.0
50689,0.0125
50690,1.0
50691,0.7
50692,0.7
50693,1.0
50694,1.0
50695,1.0
50696,1.0
50697,0.5954034854034853
50698,1.0
50699,1.0
50700,1.0
50701,1.0
50702,0.0
50703,0.05
50704,0.14358974358974358
50705,1.0
50706,1.0
50707,1.0
50708,1.0
50709,0.11666666666666665
50710,1.0
50711,1.0
50712,0.04513888888888889
50713,0.03333333333333333
50714,0.15428571428571428
50715,0.00625
50716,1.0
50717,1.0
50718,0.0
50719,1.0
50720,1.0
50721,1.0
50722,1.0
50723,1.0
50724,0.1923397435897436
50725,1.0
50726,1.0
50727,0.5816666666666667
50728,1.0
50729,1.0
50730,1.0
50731,1.0
50732,1.0
50733,1.0
50734,1.0
50735,0.75
50736,1.0
50737,1.0
50738,1.0
50739,1.0
50740,1.0
50741,1.0
50742,1.0
50743,1.0
50744,0.75
50745,1.0
50746,1.0
50747,1.0
50748,1.0
50749,1.0
50750,1.0
50751,1.0
50752,1.0
50753,1.0
50754,1.0
50755,1.0
50756,0.07388888888888889
50757,1.0
50758,1.0
50759,0.7
50760,0.65
50761,1.0
50762,1.0
50763,1.0
50764,1.0
50765,0.07829545454545454
50766,1.0
50767,0.06153846153846154
50768,0.14420995670995673
50769,1.0
50770,0.3236781274281274
50771,1.0
50772,1.0
50773,1.0
50774,1.0
50775,1.0
50776,1.0
50777,1.0
50778,1.0
50779,1.0
50780,0.7
50781,1.0
50782,1.0
50783,1.0
50784,1.0
50785,1.0
50786,1.0
50787,1.0
50788,1.0
50789,1.0
50790,1.0
50791,1.0
50792,1.0
50793,1.0
50794,1.0
50795,1.0
50796,1.0
50797,0.05769230769230769
50798,0.1155128205128205
50799,1.0
50800,1.0
50801,0.0
50802,0.007142857142857143
50803,1.0
50804,1.0
50805,1.0
50806,1.0
50807,0.06882284382284383
50808,0.024166666666666663
50809,1.0
50810,0.14229700854700855
50811,0.06785714285714287
50812,1.0
50813,0.19579274891774892
50814,0.10694444444444444
50815,0.09076923076923077
50816,0.75
50817,1.0
50818,1.0
50819,1.0
50820,1.0
50821,0.75
50822,0.75
50823,0.1
50824,1.0
50825,1.0
50826,1.0
50827,1.0
50828,1.0
50829,0.029166666666666667
50830,1.0
50831,0.75
50832,0.6
50833,0.0
50834,1.0
50835,0.75
50836,0.75
50837,1.0
50838,0.04583333333333333
50839,1.0
50840,1.0
50841,1.0
50842,0.02
50843,0.12560897435897436
50844,1.0
50845,1.0
50846,0.5477594627594627
50847,0.014835164835164835
50848,0.6
50849,1.0
50850,1.0
50851,0.014583333333333332
50852,1.0
50853,0.6022222222222223
50854,1.0
50855,1.0
50856,0.6
50857,0.75
50858,0.75
50859,0.0
50860,1.0
50861,1.0
50862,0.05
50863,0.0
50864,0.05
50865,0.0
50866,1.0
50867,1.0
50868,1.0
50869,0.023076923076923078
50870,1.0
50871,1.0
50872,1.0
50873,1.0
50874,0.03333333333333333
50875,1.0
50876,1.0
50877,1.0
50878,1.0
50879,1.0
50880,1.0
50881,1.0
50882,0.15868107769423562
50883,1.0
50884,1.0
50885,0.75
50886,0.0
50887,0.09444444444444444
50888,1.0
50889,1.0
50890,0.1326048951048951
50891,1.0
50892,0.40030303030303027
50893,1.0
50894,0.7
50895,1.0
50896,0.02777777777777778
50897,1.0
50898,0.03402777777777778
50899,1.0
50900,0.060588235294117644
50901,1.0
50902,1.0
50903,0.0
50904,0.0
50905,0.254223137973138
50906,1.0
50907,0.33220238095238097
50908,1.0
50909,0.21585470085470088
50910,1.0
50911,0.0
50912,0.1362127578304049
50913,1.0
50914,0.2119219505984212
50915,1.0
50916,0.35388049450549447
50917,0.75
50918,1.0
50919,0.04
50920,1.0
50921,1.0
50922,1.0
50923,0.06507575757575758
50924,1.0
50925,1.0
50926,1.0
50927,1.0
50928,0.75
50929,1.0
50930,0.06888888888888889
50931,1.0
50932,0.20305028305028303
50933,1.0
50934,1.0
50935,1.0
50936,0.06364527629233512
50937,1.0
50938,1.0
50939,0.12427156177156178
50940,0.0
50941,0.7
50942,1.0
50943,1.0
50944,0.06
50945,0.005555555555555555
50946,0.0
50947,1.0
50948,1.0
50949,0.7
50950,1.0
50951,1.0
50952,1.0
50953,1.0
50954,1.0
50955,0.0
50956,1.0
50957,1.0
50958,1.0
50959,1.0
50960,1.0
50961,1.0
50962,1.0
50963,1.0
50964,1.0
50965,0.12375
50966,1.0
50967,1.0
50968,1.0
50969,1.0
50970,0.12976190476190477
50971,1.0
50972,1.0
50973,0.3212373737373737
50974,0.3003661616161616
50975,0.1446853146853147
50976,0.17564102564102563
50977,0.7496753246753247
50978,0.0
50979,0.0
50980,1.0
50981,0.08125
50982,1.0
50983,0.07777777777777778
50984,0.041666666666666664
50985,1.0
50986,1.0
50987,0.05
50988,0.05
50989,1.0
50990,0.0
50991,1.0
50992,1.0
50993,1.0
50994,1.0
50995,0.0
50996,0.015
50997,1.0
50998,1.0
50999,0.06666666666666667
51000,0.0
51001,0.0
51002,0.0
51003,1.0
51004,1.0
51005,1.0
51006,1.0
51007,0.0
51008,1.0
51009,1.0
51010,1.0
51011,1.0
51012,1.0
51013,1.0
51014,1.0
51015,1.0
51016,1.0
51017,1.0
51018,0.11666666666666667
51019,0.26073412698412696
51020,1.0
51021,1.0
51022,1.0
51023,1.0
51024,0.0
51025,0.060825840825840825
51026,0.045
51027,1.0
51028,1.0
51029,0.0
51030,0.0
51031,0.04376068376068376
51032,0.04558302808302809
51033,1.0
51034,0.01655448717948718
51035,0.049431818181818174
51036,1.0
51037,0.04833333333333333
51038,1.0
51039,1.0
51040,1.0
51041,1.0
51042,1.0
51043,1.0
51044,1.0
51045,0.0
51046,1.0
51047,1.0
51048,1.0
51049,1.0
51050,1.0
51051,0.0
51052,1.0
51053,1.0
51054,1.0
51055,1.0
51056,1.0
51057,0.11734848484848484
51058,1.0
51059,1.0
51060,1.0
51061,1.0
51062,1.0
51063,1.0
51064,1.0
51065,1.0
51066,1.0
51067,1.0
51068,1.0
51069,1.0
51070,1.0
51071,1.0
51072,1.0
51073,1.0
51074,0.10715617715617716
51075,1.0
51076,0.07643904706404706
51077,0.09888888888888889
51078,1.0
51079,1.0
51080,1.0
51081,1.0
51082,1.0
51083,0.15305361305361304
51084,1.0
51085,0.0
51086,1.0
51087,0.02361111111111111
51088,1.0
51089,0.0
51090,1.0
51091,0.03813492063492063
51092,1.0
51093,1.0
51094,0.10503968253968254
51095,0.75
51096,0.06875
51097,0.06527777777777778
51098,0.12215909090909091
51099,1.0
51100,0.11654151404151405
51101,1.0
51102,0.0
51103,0.0
51104,1.0
51105,1.0
51106,0.00909090909090909
51107,1.0
51108,0.06851190476190476
51109,0.75
51110,0.17482142857142857
51111,0.17215909090909093
51112,1.0
51113,0.14432900432900433
51114,0.0
51115,0.21575757575757576
51116,1.0
51117,0.16423160173160173
51118,1.0
51119,0.75
51120,1.0
51121,0.75
51122,1.0
51123,1.0
51124,0.15146575646575647
51125,0.033928571428571426
51126,0.5042246642246642
51127,1.0
51128,0.0
51129,1.0
51130,1.0
51131,1.0
51132,1.0
51133,1.0
51134,0.05
51135,1.0
51136,0.6776098901098901
51137,1.0
51138,1.0
51139,1.0
51140,1.0
51141,1.0
51142,1.0
51143,1.0
51144,0.0
51145,0.0
51146,1.0
51147,1.0
51148,1.0
51149,1.0
51150,1.0
51151,1.0
51152,1.0
51153,0.0
51154,0.7
51155,1.0
51156,1.0
51157,0.1125
51158,1.0
51159,1.0
51160,1.0
51161,1.0
51162,1.0
51163,1.0
51164,0.008333333333333333
51165,0.0
51166,1.0
51167,0.0
51168,1.0
51169,0.7
51170,1.0
51171,1.0
51172,1.0
51173,1.0
51174,1.0
51175,1.0
51176,1.0
51177,1.0
51178,1.0
51179,1.0
51180,0.7
51181,0.1802777777777778
51182,1.0
51183,0.0
51184,1.0
51185,1.0
51186,1.0
51187,1.0
51188,1.0
51189,1.0
51190,0.7
51191,1.0
51192,0.026250000000000002
51193,0.7
51194,0.1930357142857143
51195,1.0
51196,0.0
51197,1.0
51198,0.0
51199,0.0
51200,1.0
51201,1.0
51202,0.15322802197802196
51203,0.4273863636363636
51204,1.0
51205,1.0
51206,0.14110389610389612
51207,0.0
51208,0.7
51209,1.0
51210,1.0
51211,0.14583333333333334
51212,1.0
51213,0.011688311688311689
51214,1.0
51215,0.17842365967365967
51216,1.0
51217,1.0
51218,0.0
51219,1.0
51220,0.3569444444444444
51221,1.0
51222,0.09767676767676767
51223,1.0
51224,1.0
51225,0.08133861236802413
51226,1.0
51227,1.0
51228,0.35491452991452993
51229,1.0
51230,0.032539682539682535
51231,1.0
51232,1.0
51233,0.014285714285714285
51234,1.0
51235,1.0
51236,0.6
51237,1.0
51238,1.0
51239,1.0
51240,0.6
51241,0.20922008547008547
51242,1.0
51243,1.0
51244,1.0
51245,1.0
51246,1.0
51247,1.0
51248,1.0
51249,0.7711630036630036
51250,1.0
51251,0.21746137849079025
51252,0.1443650793650794
51253,1.0
51254,1.0
51255,1.0
51256,0.0
51257,0.19597402597402597
51258,1.0
51259,0.005555555555555555
51260,0.0
51261,0.20635101010101006
51262,1.0
51263,0.042499999999999996
51264,0.017045454545454548
51265,1.0
51266,1.0
51267,0.012698412698412698
51268,0.0
51269,0.017045454545454548
51270,0.10773809523809523
51271,1.0
51272,1.0
51273,1.0
51274,0.12280701754385966
51275,1.0
51276,1.0
51277,1.0
51278,0.06999999999999999
51279,1.0
51280,0.0
51281,1.0
51282,0.025
51283,0.01625
51284,1.0
51285,0.75
51286,1.0
51287,0.0
51288,0.05721153846153846
51289,0.016666666666666666
51290,1.0
51291,0.016666666666666666
51292,0.1
51293,0.0
51294,1.0
51295,0.09811507936507938
51296,1.0
51297,0.13055555555555556
51298,0.1795917532759638
51299,1.0
51300,1.0
51301,0.1596031746031746
51302,0.21234432234432235
51303,0.3450564713064713
51304,0.20878121878121875
51305,1.0
51306,1.0
51307,1.0
51308,1.0
51309,1.0
51310,1.0
51311,1.0
51312,1.0
51313,0.75
51314,0.308028083028083
51315,0.17362637362637362
51316,0.0
51317,0.0
51318,0.13964285714285712
51319,1.0
51320,1.0
51321,0.0
51322,1.0
51323,1.0
51324,1.0
51325,1.0
51326,1.0
51327,0.7477020202020203
51328,0.005
51329,0.0
51330,1.0
51331,1.0
51332,1.0
51333,0.19014041514041513
51334,0.39416666666666667
51335,0.0
51336,1.0
51337,1.0
51338,0.025
51339,0.6
51340,1.0
51341,0.5036607142857144
51342,0.65
51343,0.18677350427350428
51344,1.0
51345,0.5057724016179899
51346,1.0
51347,1.0
51348,1.0
51349,1.0
51350,0.7556385281385282
51351,1.0
51352,0.2631944444444444
51353,0.0
51354,0.0
51355,0.0
51356,0.0
51357,1.0
51358,0.19807400932400931
51359,0.33349206349206345
51360,0.65
51361,0.35584967320261435
51362,1.0
51363,1.0
51364,1.0
51365,1.0
51366,1.0
51367,1.0
51368,1.0
51369,1.0
51370,1.0
51371,1.0
51372,1.0
51373,0.0
51374,0.2717406204906204
51375,0.7
51376,1.0
51377,1.0
51378,1.0
51379,1.0
51380,1.0
51381,1.0
51382,1.0
51383,1.0
51384,1.0
51385,1.0
51386,1.0
51387,1.0
51388,0.49601010101010096
51389,0.10465367965367964
51390,0.0
51391,0.03333333333333333
51392,0.75
51393,0.07560606060606061
51394,1.0
51395,1.0
51396,0.047976190476190485
51397,0.3555960012210012
51398,0.10367965367965366
51399,0.05
51400,0.0025
51401,0.05500000000000001
51402,0.04265734265734265
51403,0.07727272727272727
51404,0.0
51405,0.11238622488622489
51406,0.06333333333333332
51407,0.02727272727272727
51408,1.0
51409,0.11677489177489175
51410,0.0949460188933873
51411,0.10501165501165502
51412,0.12333333333333334
51413,0.02727272727272727
51414,0.55
51415,0.015384615384615385
51416,0.0
51417,0.0
51418,0.1408333333333333
51419,0.5
51420,0.0
51421,1.0
51422,0.0
51423,1.0
51424,0.05788461538461538
51425,0.10916666666666668
51426,0.02777777777777778
51427,0.03076923076923077
51428,1.0
51429,0.10727272727272727
51430,0.062208624708624705
51431,0.05
51432,0.02727272727272727
51433,1.0
51434,0.0
51435,0.0
51436,0.09625668449197862
51437,0.1340367965367965
51438,0.05852272727272727
51439,0.08333333333333333
51440,0.05868298368298368
51441,0.1409035409035409
51442,0.16747696747696747
51443,0.10038461538461538
51444,0.05227272727272727
51445,0.02727272727272727
51446,0.010555555555555556
51447,0.01
51448,0.0
51449,1.0
51450,0.03435897435897436
51451,0.0
51452,0.016666666666666666
51453,1.0
51454,0.0
51455,0.005555555555555555
51456,0.03179989944695827
51457,1.0
51458,0.0
51459,0.0
51460,1.0
51461,0.004545454545454545
51462,0.05
51463,0.75
51464,0.0
51465,1.0
51466,0.005555555555555555
51467,0.0
51468,0.004545454545454545
51469,1.0
51470,1.0
51471,0.14166666666666666
51472,0.44190115440115435
51473,0.035256410256410256
51474,0.1
51475,0.014285714285714285
51476,1.0
51477,0.0
51478,0.0
51479,0.09583333333333334
51480,0.007142857142857143
51481,1.0
51482,0.0225
51483,0.0
51484,0.0
51485,0.0
51486,0.75
51487,0.0
51488,0.75
51489,0.0
51490,1.0
51491,0.0
51492,0.0
51493,0.0
51494,0.0
51495,0.0
51496,0.75
51497,0.05
51498,0.75
51499,0.75
51500,0.0
51501,0.75
51502,0.0
51503,1.0
51504,1.0
51505,0.75
51506,0.75
51507,1.0
51508,0.75
51509,1.0
51510,1.0
51511,1.0
51512,0.06250541125541124
51513,1.0
51514,0.2259686147186147
51515,1.0
51516,0.04027777777777778
51517,0.0
51518,0.2378282828282828
51519,1.0
51520,1.0
51521,1.0
51522,1.0
51523,0.0875
51524,0.1605128205128205
51525,1.0
51526,0.0
51527,1.0
51528,0.1638095238095238
51529,0.0369047619047619
51530,1.0
51531,0.02857142857142857
51532,1.0
51533,1.0
51534,1.0
51535,1.0
51536,0.1675
51537,1.0
51538,1.0
51539,0.75
51540,0.75
51541,0.028888888888888888
51542,0.0
51543,1.0
51544,0.0
51545,0.10075757575757575
51546,0.0630952380952381
51547,1.0
51548,1.0
51549,0.2853296703296703
51550,0.075
51551,0.4134776334776335
51552,1.0
51553,1.0
51554,1.0
51555,0.0
51556,1.0
51557,0.30444250194250194
51558,1.0
51559,0.12464285714285714
51560,0.0848051948051948
51561,0.0
51562,1.0
51563,0.328997113997114
51564,0.07464285714285715
51565,0.03576923076923077
51566,0.0
51567,0.11722027972027974
51568,1.0
51569,0.0
51570,0.0
51571,0.0375
51572,0.2669444444444445
51573,1.0
51574,0.75
51575,1.0
51576,0.0
51577,0.03142857142857143
51578,1.0
51579,0.17547619047619048
51580,0.10095238095238095
51581,0.0101010101010101
51582,0.08571428571428572
51583,0.03076923076923077
51584,1.0
51585,1.0
51586,0.0
51587,0.1582828282828283
51588,1.0
51589,1.0
51590,0.02142857142857143
51591,0.1083152958152958
51592,0.08440170940170941
51593,1.0
51594,0.0
51595,0.0
51596,0.02722222222222222
51597,1.0
51598,0.75
51599,1.0
51600,0.75
51601,1.0
51602,0.0
51603,0.0
51604,0.09322510822510822
51605,1.0
51606,1.0
51607,1.0
51608,0.030952380952380953
51609,0.06805555555555556
51610,0.05076923076923077
51611,1.0
51612,0.005
51613,0.015625
51614,1.0
51615,0.08304112554112554
51616,0.75
51617,0.0
51618,1.0
51619,1.0
51620,0.0
51621,0.0
51622,1.0
51623,0.0
51624,1.0
51625,0.75
51626,1.0
51627,0.0
51628,1.0
51629,1.0
51630,0.21528679653679655
51631,1.0
51632,1.0
51633,1.0
51634,1.0
51635,1.0
51636,1.0
51637,0.0
51638,1.0
51639,1.0
51640,1.0
51641,0.0
51642,1.0
51643,1.0
51644,0.0
51645,0.2980769230769231
51646,1.0
51647,0.0
51648,0.75
51649,1.0
51650,1.0
51651,1.0
51652,0.75
51653,1.0
51654,1.0
51655,1.0
51656,1.0
51657,1.0
51658,1.0
51659,0.0
51660,0.41469696969696973
51661,0.26770774976657324
51662,1.0
51663,0.0
51664,1.0
51665,1.0
51666,1.0
51667,1.0
51668,0.01875
51669,0.75
51670,1.0
51671,1.0
51672,1.0
51673,0.125
51674,0.09932900432900434
51675,0.0
51676,1.0
51677,1.0
51678,1.0
51679,1.0
51680,0.2287698412698413
51681,0.16523809523809524
51682,0.12357142857142858
51683,1.0
51684,1.0
51685,1.0
51686,1.0
51687,0.26392857142857146
51688,1.0
51689,0.0
51690,0.2534859584859585
51691,1.0
51692,1.0
51693,1.0
51694,1.0
51695,1.0
51696,1.0
51697,1.0
51698,0.12245879120879119
51699,1.0
51700,1.0
51701,1.0
51702,0.14018939393939395
51703,0.13125
51704,0.11063492063492061
51705,1.0
51706,0.55
51707,0.0
51708,1.0
51709,1.0
51710,1.0
51711,1.0
51712,1.0
51713,0.2680952380952381
51714,0.123015873015873
51715,1.0
51716,0.55
51717,0.0
51718,1.0
51719,1.0
51720,0.55
51721,1.0
51722,1.0
51723,1.0
51724,1.0
51725,1.0
51726,1.0
51727,1.0
51728,1.0
51729,0.5544871794871795
51730,0.14125874125874124
51731,1.0
51732,1.0
51733,0.170109649122807
51734,1.0
51735,1.0
51736,0.0
51737,0.41434343434343435
51738,1.0
51739,0.33513888888888893
51740,1.0
51741,0.0
51742,1.0
51743,1.0
51744,0.18304639804639805
51745,1.0
51746,1.0
51747,0.19237179487179484
51748,0.0
51749,0.75
51750,0.4156535376388318
51751,0.052500000000000005
51752,1.0
51753,1.0
51754,1.0
51755,0.28154761904761905
51756,1.0
51757,0.015
51758,1.0
51759,0.75
51760,1.0
51761,1.0
51762,0.06666666666666668
51763,0.04807692307692308
51764,1.0
51765,0.0
51766,1.0
51767,0.16964285714285715
51768,1.0
51769,1.0
51770,1.0
51771,1.0
51772,1.0
51773,1.0
51774,0.0
51775,0.75
51776,0.0
51777,0.21923076923076926
51778,1.0
51779,1.0
51780,0.2399236180486181
51781,0.6
51782,0.4420038295038296
51783,1.0
51784,0.07916666666666668
51785,1.0
51786,0.18768315018315018
51787,1.0
51788,0.10481060606060606
51789,1.0
51790,0.2276098901098901
51791,0.75
51792,1.0
51793,0.18465034965034965
51794,1.0
51795,1.0
51796,0.31432041642567954
51797,0.058333333333333334
51798,1.0
51799,0.138125
51800,0.6
51801,0.7
51802,1.0
51803,0.4404924242424242
51804,0.2750990675990676
51805,1.0
51806,0.23571895424836603
51807,1.0
51808,1.0
51809,1.0
51810,1.0
51811,1.0
51812,0.0
51813,1.0
51814,0.16166666666666668
51815,0.0
51816,0.09067099567099568
51817,1.0
51818,0.0
51819,0.1074841824841825
51820,1.0
51821,0.0
51822,1.0
51823,0.2384632034632035
51824,0.42320512820512823
51825,0.15785714285714286
51826,0.3794444444444444
51827,0.0
51828,1.0
51829,0.023636363636363636
51830,1.0
51831,0.29793956043956044
51832,0.12907925407925408
51833,0.08325396825396825
51834,1.0
51835,0.0
51836,0.3658853809589104
51837,0.3338924963924964
51838,0.025
51839,1.0
51840,0.0
51841,0.75
51842,0.03363636363636364
51843,0.04242424242424242
51844,0.75
51845,1.0
51846,0.0
51847,0.030303030303030297
51848,0.5385595654345654
51849,1.0
51850,1.0
51851,1.0
51852,1.0
51853,1.0
51854,0.3906947292473608
51855,0.04216783216783217
51856,1.0
51857,1.0
51858,0.21434523809523806
51859,0.12629349816849816
51860,1.0
51861,0.01111111111111111
51862,1.0
51863,1.0
51864,1.0
51865,0.09057886557886559
51866,0.02296626984126984
51867,1.0
51868,0.06777777777777778
51869,0.04519230769230769
51870,1.0
51871,0.0
51872,0.0
51873,1.0
51874,0.11829836829836829
